label,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,trunk,left_ankle
squat,171.0653239862496,169.5935259921746,155.3762962094365,162.9046233421687,,,,,68.75737976637825,
squat,169.06882123326898,170.44597948489817,156.80620945793748,164.71662624834096,,,,,69.7490385610795,
squat,169.83194477193933,170.35386872552112,156.18363219222672,164.40541717591998,,,,,69.37726259285338,
squat,170.0497948912302,170.75443812419377,155.8604057237225,164.1560317879637,,,,,68.98585043605388,
squat,171.2100835554466,168.99111656293428,152.0578785520143,166.39146568662792,,,,,66.75718775069274,
squat,174.71936229039278,169.25097240197917,152.45409125472568,165.99501892146083,,,,,67.07554187404288,
squat,176.4088554143292,169.57117546060493,153.30969455263954,165.93487602039,,,,,67.65920084345052,
squat,176.45003704199615,169.78154496500838,153.98645376050115,165.86821433891478,,,,,68.13296265373071,
squat,175.93282000441292,171.94460161113054,155.74965549495502,165.50652888973798,,,,,70.51164406671089,
squat,175.94272374746518,169.41194720433904,153.94020263803077,164.9926158782805,,,,,69.37616008857302,
squat,174.49485583775135,170.52146840129552,154.39589748091254,166.10062952395344,,,,,69.51978381311797,
squat,171.65648921059054,169.38328473309252,153.6609162829538,166.27393796962664,,,,,67.80013902669182,
squat,171.52849612920846,169.2483615664524,154.10214989058107,165.97847906106358,,,,,68.00115778648012,
squat,168.32311639548428,167.23333400187718,154.99884301342183,164.92534063798564,,,,,67.64345801310343,
squat,167.65172532917302,165.88141134599024,155.49305034828075,163.35309354434946,,,,,67.92851953820637,
squat,167.92336668393605,166.37197884236568,155.53663938793687,162.67107380012493,,,,,67.81301571892512,
squat,167.6965078099288,171.57247383590408,159.23094757109638,164.09671561289426,,,,,70.3764905279166,
squat,167.91211089628843,170.90352760748058,156.39798307847852,164.0645655533606,,,,,67.88056410355468,
squat,166.46927274204648,170.62566463001207,156.48101348605613,164.12780136903103,,,,,68.29879826437549,
squat,166.88498722778252,170.5991702088342,156.85224012450482,164.3000416314758,,,,,68.73378919665572,
squat,165.50446293373386,169.77919398974925,155.44724670944484,163.73522878944954,,,,,67.61402640666473,
squat,165.75736172022832,171.23666993278653,157.2345670247942,164.22416508883907,,,,,69.34044826305035,
squat,165.311318007201,168.9608312421977,157.86608923649197,161.2647202570001,,,,,69.18673401008729,
squat,166.07640828282112,169.4670294111563,157.75935382749947,161.81427902231823,,,,,68.86669489989221,
squat,165.60320186839905,170.31734990012012,157.76841801655317,162.49167024748672,,,,,68.69874041460804,
squat,165.78223511785197,170.0347356593181,157.39071489637126,162.4060538380455,,,,,68.42391798532022,
squat,166.27971438127207,172.9598916577485,156.88528174940092,163.82011446472234,,,,,68.12102074123399,
squat,168.66506367749713,174.2562329331247,156.1039219954,163.44378234160686,,,,,67.58842188673479,
squat,170.4673076824734,175.56698908710635,156.99714560821732,164.60133358354778,,,,,68.8901922985442,
squat,171.88791634751703,172.29452169571658,157.67247305467032,162.31940510417925,,,,,69.25419124987776,
squat,168.29513826850763,170.51346504149208,156.17117162322833,162.14010833471175,,,,,67.7827093243169,
squat,168.2844721946857,170.23476309922123,156.02173006743834,162.48989282293775,,,,,67.7925251444106,
squat,167.86682022839992,169.4267205402989,157.18049844451645,161.84268998701035,,,,,69.4247235218042,
squat,169.13364507359302,167.90641473798328,155.63205957248138,161.80183967258608,,,,,68.22304741243578,
squat,169.35177213001802,167.09125950330818,156.2495593404869,161.668927461858,,,,,67.89519849096148,
squat,170.1698201597021,169.13722723443976,157.0610734453275,162.696798905908,,,,,68.92085078991451,
squat,169.9379968271433,168.70938641881716,156.90047055265083,161.71677320504276,,,,,68.75297575619155,
squat,171.2740958348377,168.99335831323702,156.46166691710397,162.95928593555536,,,,,68.90642481099805,
squat,171.02346066800757,169.54248540061616,155.26253991546938,164.27909266437067,,,,,67.83196030758724,
squat,169.13626352044736,169.42641658194657,155.25997234098284,163.97354666800362,,,,,67.04754493252554,
squat,169.17321853074137,169.3680406022374,155.30011258755584,163.34970263512642,,,,,66.9509370758708,
squat,170.16756391193044,169.31214364744935,155.70986271171992,163.32556545968998,,,,,67.27604592625994,
squat,170.27146189741504,170.9714844472504,155.35254488514246,165.87109300864935,,,,,66.83614717759015,
squat,170.66781873215743,171.72852716696875,155.1973832035413,164.98568811495363,,,,,67.15309160113414,
squat,171.5497021060488,172.30736240349577,155.14765856825724,164.32890862626797,,,,,68.07801515957217,
